source_hgnc_id,source_hgnc_symbol,relation,target_hgnc_id,target_hgnc_symbol,stmt_hash,evidence_count,source_counts
CHEBI:46557,RN7SL541P,DecreaseAmount,4661,GTF2IRD1,-5713878121624462,1,"{""ctd"": 1}"
CHEBI:39421,HMGN1P37,IncreaseAmount,23096,SLC29A3,-12407323949767706,1,"{""ctd"": 1}"
CHEBI:28304,YIPF6,DecreaseAmount,4983,HMGB1,2916181029389987,3,"{""reach"": 3}"
CHEBI:28112,EXOSC7,IncreaseAmount,9847,RANBP1,-30421081567974724,2,"{""ctd"": 2}"
CHEBI:17688,RPP30,IncreaseAmount,1917,CHD2,-1151921304872459,1,"{""ctd"": 1}"
786,ATF4,DecreaseAmount,1917,CHD2,-32528077171240744,1,"{""biopax"": 1}"
785,ATF3,DecreaseAmount,4983,HMGB1,-12327233337819421,1,"{""reach"": 1}"
784,ATF2,IncreaseAmount,587,APEX1,5133992686349715,1,"{""medscan"": 1}"
784,ATF2,DecreaseAmount,10316,RPL23,7840670117645863,1,"{""biopax"": 1}"
700,ARNT,DecreaseAmount,26726,ZNF565,27290239084798060,1,"{""biopax"": 1}"
700,ARNT,DecreaseAmount,29931,GNL3,18279155158889567,1,"{""biopax"": 1}"
700,ARNT,DecreaseAmount,18028,OSGEP,-20494100574050778,1,"{""biopax"": 1}"
700,ARNT,DecreaseAmount,587,APEX1,-16957531025497734,1,"{""biopax"": 1}"
700,ARNT,DecreaseAmount,30064,PBRM1,19782410300615994,1,"{""biopax"": 1}"
6204,JUN,DecreaseAmount,4931,HLA-A,-23102054168790926,1,"{""biopax"": 1}"
6204,JUN,DecreaseAmount,10316,RPL23,-22384596646010,1,"{""biopax"": 1}"
6776,MAF,DecreaseAmount,1917,CHD2,-31298074228266651,1,"{""biopax"": 1}"
4647,GTF2A2,DecreaseAmount,6950,MCM7,23447438510527470,1,"{""biopax"": 1}"
4646,GTF2A1,DecreaseAmount,6950,MCM7,-16630652658978932,1,"{""biopax"": 1}"
3239,EGR2,DecreaseAmount,1874,CFL1,-23766603018650827,1,"{""biopax"": 1}"
3240,EGR3,DecreaseAmount,9847,RANBP1,22351433742006243,1,"{""biopax"": 1}"
3121,E4F1,DecreaseAmount,13606,KDM2A,1145291010318841,2,"{""biopax"": 2}"
2345,CREB1,DecreaseAmount,1917,CHD2,24477209770591365,2,"{""biopax"": 2}"
CHEBI:50823,SUPT4H1P2,IncreaseAmount,12931,ZNF146,-21611447786284399,1,"{""ctd"": 1}"
CHEBI:4026,FXYD2,IncreaseAmount,13606,KDM2A,-9226897862259919,1,"{""ctd"": 1}"
CHEBI:39478,MTND6P15,IncreaseAmount,31486,MIRLET7I,-7894205119690690,1,"{""ctd"": 1}"
CHEBI:17833,PARK10,IncreaseAmount,13606,KDM2A,22668124701429352,1,"{""ctd"": 1}"
7978,NR3C1,DecreaseAmount,6950,MCM7,3447879424349589,2,"{""biopax"": 2}"
6116,IRF1,DecreaseAmount,13606,KDM2A,-6805618833552032,1,"{""biopax"": 1}"
589,ATG5,DecreaseAmount,4983,HMGB1,-30366138004850424,1,"{""reach"": 1}"
589,ATG5,IncreaseAmount,4983,HMGB1,9467806248289907,1,"{""reach"": 1}"
4170,GATA1,DecreaseAmount,1917,CHD2,-12167186004046241,1,"{""biopax"": 1}"
33510,HOTAIR,IncreaseAmount,4983,HMGB1,-28688885486029862,1,"{""reach"": 1}"
