source_hgnc_id	source_hgnc_symbol	relation	target_hgnc_id	target_hgnc_symbol	stmt_hash	evidence_count	source_counts
18817	HPS6	IncreaseAmount	9958	REN	-6695757334802150	1	"{""reach"": 1}"
13533	ATP8A2	IncreaseAmount	9958	REN	-14102964890295457	1	"{""reach"": 1}"
11283	SRC	IncreaseAmount	9958	REN	-35845866692067306	1	"{""reach"": 1}"
1664	SCARB1	IncreaseAmount	8821	PDZK1	-6767372999606836	1	"{""reach"": 1}"
7889	NOX1	IncreaseAmount	6886	MAPK9	11407393260763376	1	"{""reach"": 1}"
4170	GATA1	IncreaseAmount	6345	KLF1	14969354774495097	1	"{""signor"": 1}"
4170	GATA1	DecreaseAmount	6345	KLF1	-4276801258506775	1	"{""biopax"": 1}"
28826	WDR82	IncreaseAmount	6345	KLF1	18732904037357546	1	"{""reach"": 1}"
483	ANG	DecreaseAmount	634	AQP2	-25854244035779168	1	"{""reach"": 1}"
4170	GATA1	DecreaseAmount	634	AQP2	-17392580673164133	4	"{""biopax"": 4}"
7780	NFE2	DecreaseAmount	61	ABCD1	-4566926305982191	2	"{""biopax"": 2}"
28441	GABPB2	DecreaseAmount	5163	HPS1	-1208822634608037	1	"{""biopax"": 1}"
5187	PRMT1	IncreaseAmount	4317	GLI1	-1219309400150545	1	"{""reach"": 1}"
5187	PRMT1	DecreaseAmount	4317	GLI1	-28595196534236064	1	"{""reach"": 1}"
5187	PRMT1	IncreaseAmount	4317	GLI1	-31924533891584081	2	"{""reach"": 2}"
5187	PRMT1	IncreaseAmount	4317	GLI1	-20657273475927472	1	"{""reach"": 1}"
5360	ID1	IncreaseAmount	4261	GH1	15121184007806999	1	"{""reach"": 1}"
2440	CSH1	DecreaseAmount	4261	GH1	-22084089141489670	1	"{""medscan"": 1}"
11834	TKT	IncreaseAmount	4261	GH1	6438705671290791	1	"{""reach"": 1}"
11834	TKT	DecreaseAmount	4261	GH1	-27161762078595657	1	"{""reach"": 1}"
11494	SYN1	IncreaseAmount	4261	GH1	25263042748105943	1	"{""reach"": 1}"
7694	NDUFAB1	DecreaseAmount	2299	CPB1	29760901864073039	1	"{""reach"": 1}"
6769	SMAD3	DecreaseAmount	2299	CPB1	-21423239147800922	1	"{""reach"": 1}"
5360	ID1	DecreaseAmount	2299	CPB1	21885756065757768	1	"{""reach"": 1}"
20837	PAOX	IncreaseAmount	2299	CPB1	9168693812465558	1	"{""reach"": 1}"
9766	RAB27A	DecreaseAmount	19986	CYCS	-5000038513046740	1	"{""reach"": 1}"
7889	NOX1	IncreaseAmount	19986	CYCS	15854279929277212	2	"{""reach"": 2}"
5187	PRMT1	IncreaseAmount	19986	CYCS	16579838048077986	1	"{""reach"": 1}"
4620	GSN	DecreaseAmount	19986	CYCS	2486785518284672	1	"{""reach"": 1}"
3309	ELANE	IncreaseAmount	19986	CYCS	-18760635167134029	1	"{""reach"": 1}"
3098	TOR1A	DecreaseAmount	19986	CYCS	-32364081161444699	1	"{""reach"": 1}"
29330	METTL14	IncreaseAmount	19986	CYCS	-7722424872836807	1	"{""reach"": 1}"
28912	WDR45	DecreaseAmount	19986	CYCS	-4847870101060182	1	"{""reach"": 1}"
2810	GSDME	IncreaseAmount	19986	CYCS	28525098831478144	1	"{""reach"": 1}"
2810	GSDME	DecreaseAmount	19986	CYCS	-9281060159331007	1	"{""medscan"": 1}"
25282	NIBAN2	IncreaseAmount	19986	CYCS	-26708925499692387	1	"{""reach"": 1}"
2527	CTSB	DecreaseAmount	19986	CYCS	11866257553894310	1	"{""reach"": 1}"
24682	FLVCR1	IncreaseAmount	19986	CYCS	-25453395257463306	1	"{""reach"": 1}"
2340	CRADD	IncreaseAmount	19986	CYCS	5440750787539569	1	"{""reach"": 1}"
16132	SRXN1	DecreaseAmount	19986	CYCS	940934106965447	1	"{""reach"": 1}"
14987	ASAP3	DecreaseAmount	19986	CYCS	34794029388617112	1	"{""reach"": 1}"
11283	SRC	IncreaseAmount	19986	CYCS	-16104886341876660	1	"{""reach"": 1}"
10419	RPS29	IncreaseAmount	19986	CYCS	773101263716051	1	"{""bel"": 1}"
9399	PRKCD	IncreaseAmount	1787	CDKN2A	24147336061135009	1	"{""reach"": 1}"
6906	MATK	IncreaseAmount	1787	CDKN2A	-5832390744337530	1	"{""reach"": 1}"
5360	ID1	IncreaseAmount	1787	CDKN2A	2702600355927854	2	"{""reach"": 2}"
5360	ID1	IncreaseAmount	1787	CDKN2A	31760917738858550	1	"{""reach"": 1}"
5360	ID1	DecreaseAmount	1787	CDKN2A	35348910692651902	5	"{""reach"": 5}"
5360	ID1	IncreaseAmount	1787	CDKN2A	-13321997868442880	4	"{""medscan"": 1, ""reach"": 3}"
5360	ID1	DecreaseAmount	1787	CDKN2A	25514564600178039	35	"{""medscan"": 3, ""bel"": 1, ""reach"": 31}"
4170	GATA1	IncreaseAmount	1787	CDKN2A	-3384868000687028	3	"{""reach"": 3}"
3309	ELANE	IncreaseAmount	1787	CDKN2A	-26164632944354688	2	"{""reach"": 2}"
2933	DMPK	IncreaseAmount	1787	CDKN2A	-997335703707188	1	"{""reach"": 1}"
25282	NIBAN2	DecreaseAmount	1787	CDKN2A	-35062498189997856	2	"{""reach"": 2}"
24682	FLVCR1	DecreaseAmount	1787	CDKN2A	-15842422896584636	1	"{""reach"": 1}"
24124	ACTL6A	IncreaseAmount	1787	CDKN2A	665055541650633	1	"{""signor"": 1}"
23177	KEAP1	IncreaseAmount	1787	CDKN2A	-3507904091529965	1	"{""reach"": 1}"
2095	CLU	IncreaseAmount	1787	CDKN2A	-17268225664638086	1	"{""reach"": 1}"
19312	EAPP	DecreaseAmount	1787	CDKN2A	-16440066339679861	1	"{""trrust"": 1}"
15513	SMYD3	DecreaseAmount	1787	CDKN2A	17568893271882966	2	"{""reach"": 2}"
12362	TSC1	DecreaseAmount	1787	CDKN2A	12230719416374182	1	"{""reach"": 1}"
1107	ZFP36L1	DecreaseAmount	1787	CDKN2A	-28443366816420166	1	"{""reach"": 1}"
9399	PRKCD	DecreaseAmount	12796	WT1	3236765471318376	1	"{""reach"": 1}"
4170	GATA1	IncreaseAmount	12796	WT1	21423148835876508	2	"{""medscan"": 1, ""trrust"": 1}"
25282	NIBAN2	IncreaseAmount	12796	WT1	-20144340166382496	1	"{""reach"": 1}"
11305	SRPK1	IncreaseAmount	12796	WT1	15596009009416815	1	"{""reach"": 1}"
6893	MAPT	IncreaseAmount	11740	TF	31466486327163112	1	"{""medscan"": 1}"
5360	ID1	IncreaseAmount	11740	TF	-12173440315896746	2	"{""reach"": 2}"
4170	GATA1	DecreaseAmount	11740	TF	14669100186708068	1	"{""biopax"": 1}"
3535	F2	IncreaseAmount	11740	TF	20039194916284337	1	"{""reach"": 1}"
9840	RALB	DecreaseAmount	9839	RALA	-13327355501591431	2	"{""reach"": 2}"
28441	GABPB2	DecreaseAmount	6897	MARK3	12487534850806584	1	"{""biopax"": 1}"
28441	GABPB2	DecreaseAmount	9999	RGS3	-35907415250047556	1	"{""biopax"": 1}"
12828	XRCC1	IncreaseAmount	9894	RBL2	-3816759302868559	1	"{""reach"": 1}"
1107	ZFP36L1	DecreaseAmount	9894	RBL2	1024677749192907	1	"{""reach"": 1}"
11283	SRC	DecreaseAmount	9634	PTP4A1	20919446139345867	1	"{""medscan"": 1}"
7067	CIITA	IncreaseAmount	9552	PSMC5	-26504063474925197	1	"{""trrust"": 1}"
11283	SRC	IncreaseAmount	971	BCAR1	-21691845893550052	1	"{""bel"": 1}"
11283	SRC	DecreaseAmount	971	BCAR1	181714891613296	11	"{""medscan"": 11}"
9766	RAB27A	IncreaseAmount	932	BAAT	-13367863546599930	1	"{""reach"": 1}"
402	ALDH1A1	IncreaseAmount	932	BAAT	13632040432782277	2	"{""reach"": 2}"
17171	LOXL4	DecreaseAmount	9082	PLOD2	25875468769320607	1	"{""reach"": 1}"
5360	ID1	DecreaseAmount	8882	PFN2	30706182341537419	1	"{""reach"": 1}"
29489	KMT5A	IncreaseAmount	8882	PFN2	14952106769312538	4	"{""reach"": 3, ""sparser"": 1}"
