source_hgnc_id	source_hgnc_symbol	relation	target_hgnc_id	target_hgnc_symbol	stmt_hash	evidence_count	source_counts	reason_added	source_observed	target_observed
7996	NRF1	DecreaseAmount	4010	FUS	15392101606506964	2	"{""biopax"": 2}"	confounder	False	True
7996	NRF1	DecreaseAmount	9811	RAD21	-35247467739679205	1	"{""biopax"": 1}"	confounder	False	True
7996	NRF1	DecreaseAmount	2750	DHX9	29022497848466276	1	"{""biopax"": 1}"	confounder	False	True
7139	FOXO4	DecreaseAmount	4010	FUS	-1749253709529566	1	"{""biopax"": 1}"	confounder	False	True
7139	FOXO4	DecreaseAmount	9811	RAD21	-29021531013313827	1	"{""biopax"": 1}"	confounder	False	True
7139	FOXO4	DecreaseAmount	23293	WAPL	29124121421924505	1	"{""biopax"": 1}"	confounder	False	True
7139	FOXO4	DecreaseAmount	16850	CTR9	-28647986570625615	1	"{""biopax"": 1}"	confounder	False	True
7139	FOXO4	DecreaseAmount	12017	TPR	6246967395373660	1	"{""biopax"": 1}"	confounder	False	True
6914	MAZ	DecreaseAmount	11208	SP3	-6550137484618529	1	"{""biopax"": 1}"	confounder	False	True
6914	MAZ	DecreaseAmount	9811	RAD21	13181570291668898	1	"{""biopax"": 1}"	confounder	False	True
6914	MAZ	DecreaseAmount	4010	FUS	20053622023526743	1	"{""biopax"": 1}"	confounder	False	True
5021	FOXA1	DecreaseAmount	8647	PCBP1	26585216713726317	1	"{""biopax"": 1}"	confounder	False	True
5021	FOXA1	DecreaseAmount	9811	RAD21	-20638448376672919	1	"{""biopax"": 1}"	confounder	False	True
4662	GTF3A	DecreaseAmount	11208	SP3	23642760668321886	1	"{""biopax"": 1}"	confounder	False	True
4662	GTF3A	DecreaseAmount	9811	RAD21	-4905464671880940	1	"{""biopax"": 1}"	confounder	False	True
3819	FOXO1	IncreaseAmount	7010	MEN1	-20139593157254958	4	"{""reach"": 4}"	confounder	False	True
3819	FOXO1	DecreaseAmount	9811	RAD21	-16665337591907999	1	"{""biopax"": 1}"	confounder	False	True
12856	YY1	DecreaseAmount	4010	FUS	19355502862385128	2	"{""biopax"": 2}"	confounder	False	True
12856	YY1	DecreaseAmount	9811	RAD21	-31174461852483811	3	"{""biopax"": 3}"	confounder	False	True
12856	YY1	DecreaseAmount	10781	TRA2B	-7076931857897297	3	"{""biopax"": 3}"	confounder	False	True
12825	XPO1	DecreaseAmount	12017	TPR	-27308514247619270	2	"{""reach"": 2}"	confounder	False	True
12825	XPO1	IncreaseAmount	9811	RAD21	35963351504263884	1	"{""reach"": 1}"	confounder	False	True
8618	PAX4	DecreaseAmount	23293	WAPL	-425497559555405	1	"{""biopax"": 1}"	confounder	False	True
8618	PAX4	DecreaseAmount	12017	TPR	6701464449491723	1	"{""biopax"": 1}"	confounder	False	True
6767	SMAD1	DecreaseAmount	11208	SP3	23111886552620197	1	"{""biopax"": 1}"	confounder	False	True
6767	SMAD1	DecreaseAmount	12017	TPR	-5516557309249175	1	"{""biopax"": 1}"	confounder	False	True
5109	HOXA9	IncreaseAmount	7010	MEN1	17039662257264600	1	"{""reach"": 1}"	confounder	False	True
